"psu_id","household_id","stratum","province","urban_rural","economic_zone","household_size","income","education_head","has_electricity","has_internet","size","n_psu_stratum","N_psu_stratum","psu_weight","hh_weight","final_weight"
74,14,"P2_Urban","P2","Urban","Service",7,62023,15,1,1,853,5,55,11,0.572099262240107,6.29309188464118
74,15,"P2_Urban","P2","Urban","Service",1,50838,11,1,1,853,5,55,11,0.572099262240107,6.29309188464118
74,16,"P2_Urban","P2","Urban","Service",5,87912,9,1,1,853,5,55,11,0.572099262240107,6.29309188464118
74,17,"P2_Urban","P2","Urban","Service",2,58002,8,1,1,853,5,55,11,0.572099262240107,6.29309188464118
74,18,"P2_Urban","P2","Urban","Service",4,15723,11,1,0,853,5,55,11,0.572099262240107,6.29309188464118
74,19,"P2_Urban","P2","Urban","Service",4,43368,9,1,1,853,5,55,11,0.572099262240107,6.29309188464118
74,20,"P2_Urban","P2","Urban","Service",2,46705,11,0,1,853,5,55,11,0.572099262240107,6.29309188464118
74,21,"P2_Urban","P2","Urban","Service",2,142874,15,1,1,853,5,55,11,0.572099262240107,6.29309188464118
74,22,"P2_Urban","P2","Urban","Service",8,106004,9,1,1,853,5,55,11,0.572099262240107,6.29309188464118
74,23,"P2_Urban","P2","Urban","Service",6,93969,10,1,0,853,5,55,11,0.572099262240107,6.29309188464118
74,24,"P2_Urban","P2","Urban","Service",5,116958,12,0,1,853,5,55,11,0.572099262240107,6.29309188464118
74,25,"P2_Urban","P2","Urban","Service",5,61417,9,1,1,853,5,55,11,0.572099262240107,6.29309188464118
74,26,"P2_Urban","P2","Urban","Service",3,43903,8,1,0,853,5,55,11,0.572099262240107,6.29309188464118
74,27,"P2_Urban","P2","Urban","Service",5,39659,7,1,1,853,5,55,11,0.572099262240107,6.29309188464118
74,28,"P2_Urban","P2","Urban","Service",2,104880,11,1,1,853,5,55,11,0.572099262240107,6.29309188464118
74,29,"P2_Urban","P2","Urban","Service",7,81476,14,1,1,853,5,55,11,0.572099262240107,6.29309188464118
74,30,"P2_Urban","P2","Urban","Service",4,87721,13,1,1,853,5,55,11,0.572099262240107,6.29309188464118
458,1,"P2_Urban","P2","Urban","Industrial",9,56282,11,1,1,1562,5,55,11,1.04761904761905,11.5238095238095
458,2,"P2_Urban","P2","Urban","Industrial",5,26614,12,1,0,1562,5,55,11,1.04761904761905,11.5238095238095
458,3,"P2_Urban","P2","Urban","Industrial",7,45944,9,1,1,1562,5,55,11,1.04761904761905,11.5238095238095
458,4,"P2_Urban","P2","Urban","Industrial",6,38541,11,1,1,1562,5,55,11,1.04761904761905,11.5238095238095
458,5,"P2_Urban","P2","Urban","Industrial",6,111330,7,1,1,1562,5,55,11,1.04761904761905,11.5238095238095
458,6,"P2_Urban","P2","Urban","Industrial",2,38295,13,1,1,1562,5,55,11,1.04761904761905,11.5238095238095
458,7,"P2_Urban","P2","Urban","Industrial",5,49918,12,1,1,1562,5,55,11,1.04761904761905,11.5238095238095
458,8,"P2_Urban","P2","Urban","Industrial",2,28591,9,1,1,1562,5,55,11,1.04761904761905,11.5238095238095
458,9,"P2_Urban","P2","Urban","Industrial",2,89040,8,1,1,1562,5,55,11,1.04761904761905,11.5238095238095
458,10,"P2_Urban","P2","Urban","Industrial",6,54238,3,1,0,1562,5,55,11,1.04761904761905,11.5238095238095
458,11,"P2_Urban","P2","Urban","Industrial",4,32643,8,1,1,1562,5,55,11,1.04761904761905,11.5238095238095
458,12,"P2_Urban","P2","Urban","Industrial",2,45995,12,1,1,1562,5,55,11,1.04761904761905,11.5238095238095
458,13,"P2_Urban","P2","Urban","Industrial",0,164015,5,1,1,1562,5,55,11,1.04761904761905,11.5238095238095
458,14,"P2_Urban","P2","Urban","Industrial",5,27351,11,1,0,1562,5,55,11,1.04761904761905,11.5238095238095
458,15,"P2_Urban","P2","Urban","Industrial",5,59819,6,1,0,1562,5,55,11,1.04761904761905,11.5238095238095
458,16,"P2_Urban","P2","Urban","Industrial",5,48443,14,1,0,1562,5,55,11,1.04761904761905,11.5238095238095
458,17,"P2_Urban","P2","Urban","Industrial",5,60888,10,1,1,1562,5,55,11,1.04761904761905,11.5238095238095
458,18,"P2_Urban","P2","Urban","Industrial",4,34917,7,1,1,1562,5,55,11,1.04761904761905,11.5238095238095
458,19,"P2_Urban","P2","Urban","Industrial",5,89764,14,1,0,1562,5,55,11,1.04761904761905,11.5238095238095
458,20,"P2_Urban","P2","Urban","Industrial",5,127454,8,1,1,1562,5,55,11,1.04761904761905,11.5238095238095
458,21,"P2_Urban","P2","Urban","Industrial",6,33426,7,1,0,1562,5,55,11,1.04761904761905,11.5238095238095
458,22,"P2_Urban","P2","Urban","Industrial",3,125140,12,0,1,1562,5,55,11,1.04761904761905,11.5238095238095
458,23,"P2_Urban","P2","Urban","Industrial",3,19105,6,1,1,1562,5,55,11,1.04761904761905,11.5238095238095
458,24,"P2_Urban","P2","Urban","Industrial",6,56319,4,1,1,1562,5,55,11,1.04761904761905,11.5238095238095
458,25,"P2_Urban","P2","Urban","Industrial",4,93294,9,1,1,1562,5,55,11,1.04761904761905,11.5238095238095
458,26,"P2_Urban","P2","Urban","Industrial",3,113989,10,1,1,1562,5,55,11,1.04761904761905,11.5238095238095
458,27,"P2_Urban","P2","Urban","Industrial",2,39407,12,1,1,1562,5,55,11,1.04761904761905,11.5238095238095
458,28,"P2_Urban","P2","Urban","Industrial",2,83101,13,1,1,1562,5,55,11,1.04761904761905,11.5238095238095
458,29,"P2_Urban","P2","Urban","Industrial",5,181230,12,1,1,1562,5,55,11,1.04761904761905,11.5238095238095
458,30,"P2_Urban","P2","Urban","Industrial",4,141420,8,1,1,1562,5,55,11,1.04761904761905,11.5238095238095
215,1,"P2_Urban","P2","Urban","Industrial",5,24350,11,1,0,816,5,55,11,0.54728370221328,6.02012072434608
215,2,"P2_Urban","P2","Urban","Industrial",7,61966,10,0,0,816,5,55,11,0.54728370221328,6.02012072434608
215,3,"P2_Urban","P2","Urban","Industrial",7,147595,9,1,0,816,5,55,11,0.54728370221328,6.02012072434608
215,4,"P2_Urban","P2","Urban","Industrial",3,27325,11,1,1,816,5,55,11,0.54728370221328,6.02012072434608
215,5,"P2_Urban","P2","Urban","Industrial",4,45315,10,1,1,816,5,55,11,0.54728370221328,6.02012072434608
215,6,"P2_Urban","P2","Urban","Industrial",4,64985,14,1,1,816,5,55,11,0.54728370221328,6.02012072434608
215,7,"P2_Urban","P2","Urban","Industrial",3,97246,9,1,1,816,5,55,11,0.54728370221328,6.02012072434608
215,8,"P2_Urban","P2","Urban","Industrial",2,49206,6,1,1,816,5,55,11,0.54728370221328,6.02012072434608
215,9,"P2_Urban","P2","Urban","Industrial",4,53219,10,0,1,816,5,55,11,0.54728370221328,6.02012072434608
215,10,"P2_Urban","P2","Urban","Industrial",2,60699,10,1,1,816,5,55,11,0.54728370221328,6.02012072434608
215,11,"P2_Urban","P2","Urban","Industrial",5,46998,11,1,1,816,5,55,11,0.54728370221328,6.02012072434608
215,12,"P2_Urban","P2","Urban","Industrial",4,85553,9,1,1,816,5,55,11,0.54728370221328,6.02012072434608
215,13,"P2_Urban","P2","Urban","Industrial",3,52962,13,1,1,816,5,55,11,0.54728370221328,6.02012072434608
215,14,"P2_Urban","P2","Urban","Industrial",5,23326,11,1,0,816,5,55,11,0.54728370221328,6.02012072434608
215,15,"P2_Urban","P2","Urban","Industrial",3,76951,10,1,1,816,5,55,11,0.54728370221328,6.02012072434608
215,16,"P2_Urban","P2","Urban","Industrial",6,55012,9,1,1,816,5,55,11,0.54728370221328,6.02012072434608
215,17,"P2_Urban","P2","Urban","Industrial",5,45569,12,1,1,816,5,55,11,0.54728370221328,6.02012072434608
215,18,"P2_Urban","P2","Urban","Industrial",6,23811,12,1,1,816,5,55,11,0.54728370221328,6.02012072434608
215,19,"P2_Urban","P2","Urban","Industrial",6,66133,12,1,1,816,5,55,11,0.54728370221328,6.02012072434608
215,20,"P2_Urban","P2","Urban","Industrial",3,58396,11,1,1,816,5,55,11,0.54728370221328,6.02012072434608
215,21,"P2_Urban","P2","Urban","Industrial",6,66013,8,1,0,816,5,55,11,0.54728370221328,6.02012072434608
215,22,"P2_Urban","P2","Urban","Industrial",6,40315,9,1,1,816,5,55,11,0.54728370221328,6.02012072434608
215,23,"P2_Urban","P2","Urban","Industrial",6,50046,6,1,0,816,5,55,11,0.54728370221328,6.02012072434608
215,24,"P2_Urban","P2","Urban","Industrial",3,80264,6,1,1,816,5,55,11,0.54728370221328,6.02012072434608
215,25,"P2_Urban","P2","Urban","Industrial",4,86517,11,1,0,816,5,55,11,0.54728370221328,6.02012072434608
215,26,"P2_Urban","P2","Urban","Industrial",1,49814,7,1,1,816,5,55,11,0.54728370221328,6.02012072434608
215,27,"P2_Urban","P2","Urban","Industrial",2,138301,9,1,0,816,5,55,11,0.54728370221328,6.02012072434608
215,28,"P2_Urban","P2","Urban","Industrial",8,57789,15,1,0,816,5,55,11,0.54728370221328,6.02012072434608
215,29,"P2_Urban","P2","Urban","Industrial",4,32822,11,1,1,816,5,55,11,0.54728370221328,6.02012072434608
215,30,"P2_Urban","P2","Urban","Industrial",5,100403,8,1,1,816,5,55,11,0.54728370221328,6.02012072434608
340,1,"P2_Urban","P2","Urban","Industrial",6,126110,10,1,0,1002,5,55,11,0.672032193158954,7.39235412474849
340,2,"P2_Urban","P2","Urban","Industrial",2,52360,7,1,1,1002,5,55,11,0.672032193158954,7.39235412474849
340,3,"P2_Urban","P2","Urban","Industrial",2,87564,11,1,0,1002,5,55,11,0.672032193158954,7.39235412474849
340,4,"P2_Urban","P2","Urban","Industrial",3,40960,12,1,1,1002,5,55,11,0.672032193158954,7.39235412474849
340,5,"P2_Urban","P2","Urban","Industrial",5,49682,10,1,0,1002,5,55,11,0.672032193158954,7.39235412474849
340,6,"P2_Urban","P2","Urban","Industrial",1,60846,13,1,0,1002,5,55,11,0.672032193158954,7.39235412474849
340,7,"P2_Urban","P2","Urban","Industrial",5,38480,12,1,0,1002,5,55,11,0.672032193158954,7.39235412474849
340,8,"P2_Urban","P2","Urban","Industrial",3,60862,11,1,1,1002,5,55,11,0.672032193158954,7.39235412474849
340,9,"P2_Urban","P2","Urban","Industrial",8,40331,12,1,1,1002,5,55,11,0.672032193158954,7.39235412474849
340,10,"P2_Urban","P2","Urban","Industrial",5,69691,5,1,1,1002,5,55,11,0.672032193158954,7.39235412474849
340,11,"P2_Urban","P2","Urban","Industrial",4,62229,13,1,1,1002,5,55,11,0.672032193158954,7.39235412474849
340,12,"P2_Urban","P2","Urban","Industrial",3,72894,14,1,0,1002,5,55,11,0.672032193158954,7.39235412474849
340,13,"P2_Urban","P2","Urban","Industrial",7,60626,10,1,0,1002,5,55,11,0.672032193158954,7.39235412474849
340,14,"P2_Urban","P2","Urban","Industrial",5,70235,9,1,0,1002,5,55,11,0.672032193158954,7.39235412474849
340,15,"P2_Urban","P2","Urban","Industrial",4,41097,9,0,1,1002,5,55,11,0.672032193158954,7.39235412474849
340,16,"P2_Urban","P2","Urban","Industrial",5,33643,14,1,1,1002,5,55,11,0.672032193158954,7.39235412474849
340,17,"P2_Urban","P2","Urban","Industrial",9,69701,5,1,1,1002,5,55,11,0.672032193158954,7.39235412474849
340,18,"P2_Urban","P2","Urban","Industrial",7,118814,6,1,0,1002,5,55,11,0.672032193158954,7.39235412474849
340,19,"P2_Urban","P2","Urban","Industrial",5,32288,9,1,0,1002,5,55,11,0.672032193158954,7.39235412474849
340,20,"P2_Urban","P2","Urban","Industrial",1,107438,10,1,1,1002,5,55,11,0.672032193158954,7.39235412474849
340,21,"P2_Urban","P2","Urban","Industrial",8,48809,9,1,0,1002,5,55,11,0.672032193158954,7.39235412474849
340,22,"P2_Urban","P2","Urban","Industrial",2,69822,12,1,1,1002,5,55,11,0.672032193158954,7.39235412474849
340,23,"P2_Urban","P2","Urban","Industrial",2,69199,9,1,0,1002,5,55,11,0.672032193158954,7.39235412474849
340,24,"P2_Urban","P2","Urban","Industrial",2,69979,9,1,1,1002,5,55,11,0.672032193158954,7.39235412474849
340,25,"P2_Urban","P2","Urban","Industrial",1,51243,12,0,1,1002,5,55,11,0.672032193158954,7.39235412474849
340,26,"P2_Urban","P2","Urban","Industrial",7,48860,10,1,1,1002,5,55,11,0.672032193158954,7.39235412474849
340,27,"P2_Urban","P2","Urban","Industrial",2,22172,14,0,1,1002,5,55,11,0.672032193158954,7.39235412474849
340,28,"P2_Urban","P2","Urban","Industrial",2,22541,14,1,1,1002,5,55,11,0.672032193158954,7.39235412474849
340,29,"P2_Urban","P2","Urban","Industrial",4,94734,11,1,1,1002,5,55,11,0.672032193158954,7.39235412474849
340,30,"P2_Urban","P2","Urban","Industrial",5,68298,12,1,0,1002,5,55,11,0.672032193158954,7.39235412474849
298,1,"P2_Urban","P2","Urban","Mixed",2,155908,11,0,0,1390,5,55,11,0.932260228034876,10.2548625083836
298,2,"P2_Urban","P2","Urban","Mixed",1,48406,9,1,1,1390,5,55,11,0.932260228034876,10.2548625083836
298,3,"P2_Urban","P2","Urban","Mixed",3,75003,7,1,1,1390,5,55,11,0.932260228034876,10.2548625083836
298,4,"P2_Urban","P2","Urban","Mixed",6,71900,9,1,0,1390,5,55,11,0.932260228034876,10.2548625083836
298,5,"P2_Urban","P2","Urban","Mixed",3,88999,7,1,1,1390,5,55,11,0.932260228034876,10.2548625083836
298,6,"P2_Urban","P2","Urban","Mixed",4,105484,9,0,1,1390,5,55,11,0.932260228034876,10.2548625083836
298,7,"P2_Urban","P2","Urban","Mixed",6,52005,5,1,1,1390,5,55,11,0.932260228034876,10.2548625083836
298,8,"P2_Urban","P2","Urban","Mixed",2,29361,8,1,1,1390,5,55,11,0.932260228034876,10.2548625083836
298,9,"P2_Urban","P2","Urban","Mixed",7,57956,9,1,1,1390,5,55,11,0.932260228034876,10.2548625083836
298,10,"P2_Urban","P2","Urban","Mixed",8,58363,14,1,0,1390,5,55,11,0.932260228034876,10.2548625083836
298,11,"P2_Urban","P2","Urban","Mixed",5,38234,7,1,0,1390,5,55,11,0.932260228034876,10.2548625083836
298,12,"P2_Urban","P2","Urban","Mixed",6,33455,10,1,1,1390,5,55,11,0.932260228034876,10.2548625083836
298,13,"P2_Urban","P2","Urban","Mixed",5,60920,16,1,0,1390,5,55,11,0.932260228034876,10.2548625083836
298,14,"P2_Urban","P2","Urban","Mixed",3,61985,7,1,1,1390,5,55,11,0.932260228034876,10.2548625083836
298,15,"P2_Urban","P2","Urban","Mixed",3,46244,7,1,1,1390,5,55,11,0.932260228034876,10.2548625083836
298,16,"P2_Urban","P2","Urban","Mixed",1,29518,13,1,1,1390,5,55,11,0.932260228034876,10.2548625083836
298,17,"P2_Urban","P2","Urban","Mixed",4,98044,7,1,1,1390,5,55,11,0.932260228034876,10.2548625083836
298,18,"P2_Urban","P2","Urban","Mixed",6,65781,13,1,1,1390,5,55,11,0.932260228034876,10.2548625083836
298,19,"P2_Urban","P2","Urban","Mixed",4,23137,8,1,0,1390,5,55,11,0.932260228034876,10.2548625083836
298,20,"P2_Urban","P2","Urban","Mixed",6,44677,8,1,0,1390,5,55,11,0.932260228034876,10.2548625083836
298,21,"P2_Urban","P2","Urban","Mixed",4,77721,11,0,1,1390,5,55,11,0.932260228034876,10.2548625083836
298,22,"P2_Urban","P2","Urban","Mixed",2,23637,3,0,1,1390,5,55,11,0.932260228034876,10.2548625083836
298,23,"P2_Urban","P2","Urban","Mixed",3,86363,10,1,1,1390,5,55,11,0.932260228034876,10.2548625083836
298,24,"P2_Urban","P2","Urban","Mixed",5,79849,3,1,1,1390,5,55,11,0.932260228034876,10.2548625083836
298,25,"P2_Urban","P2","Urban","Mixed",5,49952,11,1,1,1390,5,55,11,0.932260228034876,10.2548625083836
298,26,"P2_Urban","P2","Urban","Mixed",4,61005,4,1,1,1390,5,55,11,0.932260228034876,10.2548625083836
298,27,"P2_Urban","P2","Urban","Mixed",0,96521,12,1,0,1390,5,55,11,0.932260228034876,10.2548625083836
298,28,"P2_Urban","P2","Urban","Mixed",4,76500,8,1,1,1390,5,55,11,0.932260228034876,10.2548625083836
298,29,"P2_Urban","P2","Urban","Mixed",3,60642,13,1,1,1390,5,55,11,0.932260228034876,10.2548625083836
298,30,"P2_Urban","P2","Urban","Mixed",3,46363,10,1,1,1390,5,55,11,0.932260228034876,10.2548625083836
456,1,"P3_Rural","P3","Rural","Agricultural",5,84664,14,1,0,350,5,63,12.6,0.234741784037559,2.95774647887324
456,2,"P3_Rural","P3","Rural","Agricultural",4,35643,14,1,0,350,5,63,12.6,0.234741784037559,2.95774647887324
456,3,"P3_Rural","P3","Rural","Agricultural",4,38170,11,1,0,350,5,63,12.6,0.234741784037559,2.95774647887324
456,4,"P3_Rural","P3","Rural","Agricultural",1,102827,10,1,0,350,5,63,12.6,0.234741784037559,2.95774647887324
456,5,"P3_Rural","P3","Rural","Agricultural",5,81477,9,1,0,350,5,63,12.6,0.234741784037559,2.95774647887324
456,6,"P3_Rural","P3","Rural","Agricultural",5,30779,16,1,1,350,5,63,12.6,0.234741784037559,2.95774647887324
456,7,"P3_Rural","P3","Rural","Agricultural",6,30810,12,1,1,350,5,63,12.6,0.234741784037559,2.95774647887324
456,8,"P3_Rural","P3","Rural","Agricultural",6,29337,16,1,1,350,5,63,12.6,0.234741784037559,2.95774647887324
456,9,"P3_Rural","P3","Rural","Agricultural",1,57000,8,1,0,350,5,63,12.6,0.234741784037559,2.95774647887324
456,10,"P3_Rural","P3","Rural","Agricultural",4,32549,8,1,0,350,5,63,12.6,0.234741784037559,2.95774647887324
456,11,"P3_Rural","P3","Rural","Agricultural",1,64112,15,1,0,350,5,63,12.6,0.234741784037559,2.95774647887324
456,12,"P3_Rural","P3","Rural","Agricultural",7,56590,13,1,0,350,5,63,12.6,0.234741784037559,2.95774647887324
456,13,"P3_Rural","P3","Rural","Agricultural",1,85847,12,1,1,350,5,63,12.6,0.234741784037559,2.95774647887324
456,14,"P3_Rural","P3","Rural","Agricultural",2,79796,7,1,1,350,5,63,12.6,0.234741784037559,2.95774647887324
456,15,"P3_Rural","P3","Rural","Agricultural",6,42601,12,0,0,350,5,63,12.6,0.234741784037559,2.95774647887324
456,16,"P3_Rural","P3","Rural","Agricultural",4,49033,6,0,1,350,5,63,12.6,0.234741784037559,2.95774647887324
456,17,"P3_Rural","P3","Rural","Agricultural",2,127880,15,0,1,350,5,63,12.6,0.234741784037559,2.95774647887324
456,18,"P3_Rural","P3","Rural","Agricultural",4,13031,9,1,0,350,5,63,12.6,0.234741784037559,2.95774647887324
456,19,"P3_Rural","P3","Rural","Agricultural",2,33522,8,1,0,350,5,63,12.6,0.234741784037559,2.95774647887324
456,20,"P3_Rural","P3","Rural","Agricultural",4,128131,12,1,0,350,5,63,12.6,0.234741784037559,2.95774647887324
456,21,"P3_Rural","P3","Rural","Agricultural",3,56691,8,1,1,350,5,63,12.6,0.234741784037559,2.95774647887324
456,22,"P3_Rural","P3","Rural","Agricultural",3,25459,12,1,0,350,5,63,12.6,0.234741784037559,2.95774647887324
456,23,"P3_Rural","P3","Rural","Agricultural",2,24039,9,1,1,350,5,63,12.6,0.234741784037559,2.95774647887324
456,24,"P3_Rural","P3","Rural","Agricultural",3,46508,9,1,0,350,5,63,12.6,0.234741784037559,2.95774647887324
456,25,"P3_Rural","P3","Rural","Agricultural",4,37174,6,1,1,350,5,63,12.6,0.234741784037559,2.95774647887324
456,26,"P3_Rural","P3","Rural","Agricultural",6,39448,7,0,0,350,5,63,12.6,0.234741784037559,2.95774647887324
456,27,"P3_Rural","P3","Rural","Agricultural",7,13565,11,1,0,350,5,63,12.6,0.234741784037559,2.95774647887324
456,28,"P3_Rural","P3","Rural","Agricultural",2,115924,12,1,0,350,5,63,12.6,0.234741784037559,2.95774647887324
456,29,"P3_Rural","P3","Rural","Agricultural",7,32286,12,1,0,350,5,63,12.6,0.234741784037559,2.95774647887324
456,30,"P3_Rural","P3","Rural","Agricultural",8,53747,4,1,0,350,5,63,12.6,0.234741784037559,2.95774647887324
48,1,"P3_Rural","P3","Rural","Service",0,42106,12,0,0,343,5,63,12.6,0.230046948356808,2.89859154929577
48,2,"P3_Rural","P3","Rural","Service",3,23049,11,1,0,343,5,63,12.6,0.230046948356808,2.89859154929577
48,3,"P3_Rural","P3","Rural","Service",2,77052,10,1,0,343,5,63,12.6,0.230046948356808,2.89859154929577
48,4,"P3_Rural","P3","Rural","Service",3,87634,14,1,0,343,5,63,12.6,0.230046948356808,2.89859154929577
48,5,"P3_Rural","P3","Rural","Service",3,26136,12,1,1,343,5,63,12.6,0.230046948356808,2.89859154929577
48,6,"P3_Rural","P3","Rural","Service",6,28661,12,1,1,343,5,63,12.6,0.230046948356808,2.89859154929577
48,7,"P3_Rural","P3","Rural","Service",5,52380,5,1,0,343,5,63,12.6,0.230046948356808,2.89859154929577
48,8,"P3_Rural","P3","Rural","Service",1,25933,12,1,1,343,5,63,12.6,0.230046948356808,2.89859154929577
48,9,"P3_Rural","P3","Rural","Service",2,24421,8,0,0,343,5,63,12.6,0.230046948356808,2.89859154929577
48,10,"P3_Rural","P3","Rural","Service",2,63251,13,0,0,343,5,63,12.6,0.230046948356808,2.89859154929577
48,11,"P3_Rural","P3","Rural","Service",2,45486,11,1,0,343,5,63,12.6,0.230046948356808,2.89859154929577
48,12,"P3_Rural","P3","Rural","Service",3,47684,13,1,0,343,5,63,12.6,0.230046948356808,2.89859154929577
48,13,"P3_Rural","P3","Rural","Service",1,38774,13,1,0,343,5,63,12.6,0.230046948356808,2.89859154929577
48,14,"P3_Rural","P3","Rural","Service",3,90243,13,1,0,343,5,63,12.6,0.230046948356808,2.89859154929577
48,15,"P3_Rural","P3","Rural","Service",5,71164,14,1,1,343,5,63,12.6,0.230046948356808,2.89859154929577
48,16,"P3_Rural","P3","Rural","Service",4,21768,8,1,0,343,5,63,12.6,0.230046948356808,2.89859154929577
48,17,"P3_Rural","P3","Rural","Service",2,42343,9,1,0,343,5,63,12.6,0.230046948356808,2.89859154929577
48,18,"P3_Rural","P3","Rural","Service",1,42488,9,1,1,343,5,63,12.6,0.230046948356808,2.89859154929577
48,19,"P3_Rural","P3","Rural","Service",1,32390,11,1,0,343,5,63,12.6,0.230046948356808,2.89859154929577
48,20,"P3_Rural","P3","Rural","Service",2,79949,10,1,0,343,5,63,12.6,0.230046948356808,2.89859154929577
48,21,"P3_Rural","P3","Rural","Service",3,45324,11,1,0,343,5,63,12.6,0.230046948356808,2.89859154929577
48,22,"P3_Rural","P3","Rural","Service",5,51719,10,0,1,343,5,63,12.6,0.230046948356808,2.89859154929577
48,23,"P3_Rural","P3","Rural","Service",1,43897,7,1,0,343,5,63,12.6,0.230046948356808,2.89859154929577
48,24,"P3_Rural","P3","Rural","Service",3,22818,8,1,0,343,5,63,12.6,0.230046948356808,2.89859154929577
48,25,"P3_Rural","P3","Rural","Service",3,95466,7,0,1,343,5,63,12.6,0.230046948356808,2.89859154929577
48,26,"P3_Rural","P3","Rural","Service",4,37662,7,1,0,343,5,63,12.6,0.230046948356808,2.89859154929577
48,27,"P3_Rural","P3","Rural","Service",5,26736,6,0,1,343,5,63,12.6,0.230046948356808,2.89859154929577
48,28,"P3_Rural","P3","Rural","Service",6,9197,11,1,0,343,5,63,12.6,0.230046948356808,2.89859154929577
48,29,"P3_Rural","P3","Rural","Service",2,23200,9,1,0,343,5,63,12.6,0.230046948356808,2.89859154929577
48,30,"P3_Rural","P3","Rural","Service",1,46027,7,0,0,343,5,63,12.6,0.230046948356808,2.89859154929577
419,1,"P3_Rural","P3","Rural","Industrial",1,59156,9,0,0,725,5,63,12.6,0.486250838363514,6.12676056338028
419,2,"P3_Rural","P3","Rural","Industrial",2,22834,6,1,1,725,5,63,12.6,0.486250838363514,6.12676056338028
419,3,"P3_Rural","P3","Rural","Industrial",4,90572,10,1,0,725,5,63,12.6,0.486250838363514,6.12676056338028
419,4,"P3_Rural","P3","Rural","Industrial",3,54958,11,1,1,725,5,63,12.6,0.486250838363514,6.12676056338028
419,5,"P3_Rural","P3","Rural","Industrial",6,61793,12,0,0,725,5,63,12.6,0.486250838363514,6.12676056338028
419,6,"P3_Rural","P3","Rural","Industrial",7,23981,8,0,0,725,5,63,12.6,0.486250838363514,6.12676056338028
419,7,"P3_Rural","P3","Rural","Industrial",4,49744,9,0,0,725,5,63,12.6,0.486250838363514,6.12676056338028
419,8,"P3_Rural","P3","Rural","Industrial",8,60718,9,1,1,725,5,63,12.6,0.486250838363514,6.12676056338028
419,9,"P3_Rural","P3","Rural","Industrial",6,63232,7,1,1,725,5,63,12.6,0.486250838363514,6.12676056338028
419,10,"P3_Rural","P3","Rural","Industrial",4,18096,8,1,0,725,5,63,12.6,0.486250838363514,6.12676056338028
419,11,"P3_Rural","P3","Rural","Industrial",7,68877,9,1,1,725,5,63,12.6,0.486250838363514,6.12676056338028
419,12,"P3_Rural","P3","Rural","Industrial",3,47766,10,1,1,725,5,63,12.6,0.486250838363514,6.12676056338028
419,13,"P3_Rural","P3","Rural","Industrial",2,24530,13,1,0,725,5,63,12.6,0.486250838363514,6.12676056338028
419,14,"P3_Rural","P3","Rural","Industrial",3,47665,11,1,1,725,5,63,12.6,0.486250838363514,6.12676056338028
419,15,"P3_Rural","P3","Rural","Industrial",1,31826,8,1,0,725,5,63,12.6,0.486250838363514,6.12676056338028
419,16,"P3_Rural","P3","Rural","Industrial",6,57536,10,1,1,725,5,63,12.6,0.486250838363514,6.12676056338028
419,17,"P3_Rural","P3","Rural","Industrial",3,31475,7,1,0,725,5,63,12.6,0.486250838363514,6.12676056338028
419,18,"P3_Rural","P3","Rural","Industrial",3,39282,11,1,0,725,5,63,12.6,0.486250838363514,6.12676056338028
419,19,"P3_Rural","P3","Rural","Industrial",2,19306,12,1,0,725,5,63,12.6,0.486250838363514,6.12676056338028
419,20,"P3_Rural","P3","Rural","Industrial",3,25568,11,1,1,725,5,63,12.6,0.486250838363514,6.12676056338028
419,21,"P3_Rural","P3","Rural","Industrial",3,33870,13,1,0,725,5,63,12.6,0.486250838363514,6.12676056338028
419,22,"P3_Rural","P3","Rural","Industrial",4,35000,9,0,0,725,5,63,12.6,0.486250838363514,6.12676056338028
419,23,"P3_Rural","P3","Rural","Industrial",2,43206,4,1,0,725,5,63,12.6,0.486250838363514,6.12676056338028
419,24,"P3_Rural","P3","Rural","Industrial",3,17313,10,0,1,725,5,63,12.6,0.486250838363514,6.12676056338028
419,25,"P3_Rural","P3","Rural","Industrial",6,40951,11,0,0,725,5,63,12.6,0.486250838363514,6.12676056338028
419,26,"P3_Rural","P3","Rural","Industrial",4,54041,13,0,1,725,5,63,12.6,0.486250838363514,6.12676056338028
419,27,"P3_Rural","P3","Rural","Industrial",6,27783,8,0,0,725,5,63,12.6,0.486250838363514,6.12676056338028
419,28,"P3_Rural","P3","Rural","Industrial",6,39551,11,1,0,725,5,63,12.6,0.486250838363514,6.12676056338028
419,29,"P3_Rural","P3","Rural","Industrial",6,37704,8,0,0,725,5,63,12.6,0.486250838363514,6.12676056338028
419,30,"P3_Rural","P3","Rural","Industrial",6,18933,7,1,0,725,5,63,12.6,0.486250838363514,6.12676056338028
406,1,"P3_Rural","P3","Rural","Mixed",1,93985,14,1,1,964,5,63,12.6,0.64654594232059,8.14647887323944
406,2,"P3_Rural","P3","Rural","Mixed",4,30522,5,1,1,964,5,63,12.6,0.64654594232059,8.14647887323944
406,3,"P3_Rural","P3","Rural","Mixed",3,46470,12,0,0,964,5,63,12.6,0.64654594232059,8.14647887323944
406,4,"P3_Rural","P3","Rural","Mixed",5,37405,9,1,1,964,5,63,12.6,0.64654594232059,8.14647887323944
406,5,"P3_Rural","P3","Rural","Mixed",2,45563,8,0,1,964,5,63,12.6,0.64654594232059,8.14647887323944
