"person_id","gender","baseline_age","baseline_education","region","wave","year","age","employed","income","health_status","base_weight","attrition_weight","final_weight"
544,"Female",56,13,"South",3,2022,58,1,44293,41.1624702167814,1000,1.17370892018779,1173.70892018779
545,"Female",23,3,"East",3,2022,25,1,11739,76.6795714508357,1000,1.17370892018779,1173.70892018779
546,"Male",46,17,"South",3,2022,48,1,59859,52.1345430455315,1000,1.17370892018779,1173.70892018779
547,"Female",49,5,"North",3,2022,51,1,38005,45.9486321864267,1000,1.17370892018779,1173.70892018779
548,"Female",19,9,"South",3,2022,21,0,13950,43.1698583760618,1000,1.17370892018779,1173.70892018779
549,"Female",30,16,"North",3,2022,32,0,23353,38.8718930174334,1000,1.17370892018779,1173.70892018779
550,"Male",55,1,"North",3,2022,57,1,21554,24.8252829661524,1000,1.17370892018779,1173.70892018779
551,"Male",43,13,"South",3,2022,45,1,24351,52.897882697015,1000,1.17370892018779,1173.70892018779
552,"Male",46,3,"East",3,2022,48,0,10745,57.979913887731,1000,1.17370892018779,1173.70892018779
553,"Female",19,14,"South",3,2022,21,0,20193,67.2832834054973,1000,1.17370892018779,1173.70892018779
554,"Male",61,7,"South",3,2022,63,0,32735,29.7154184077336,1000,1.17370892018779,1173.70892018779
555,"Male",29,8,"East",3,2022,31,0,29406,94.0036757801318,1000,1.17370892018779,1173.70892018779
556,"Male",38,20,"North",3,2022,40,1,26571,72.0874004251492,1000,1.17370892018779,1173.70892018779
558,"Female",22,2,"East",3,2022,24,0,16165,80.995734590429,1000,1.17370892018779,1173.70892018779
560,"Male",44,17,"North",3,2022,46,1,42739,27.6152629058183,1000,1.17370892018779,1173.70892018779
561,"Female",40,11,"West",3,2022,42,0,14897,62.0963629644164,1000,1.17370892018779,1173.70892018779
562,"Male",23,14,"North",3,2022,25,1,89015,52.4888721432701,1000,1.17370892018779,1173.70892018779
563,"Female",48,2,"South",3,2022,50,1,33276,80.2766590886347,1000,1.17370892018779,1173.70892018779
565,"Female",51,9,"East",3,2022,53,0,34050,55.2875169927096,1000,1.17370892018779,1173.70892018779
566,"Female",22,3,"North",3,2022,24,0,12047,62.1494300962275,1000,1.17370892018779,1173.70892018779
567,"Male",62,4,"East",3,2022,64,1,24776,31.375283402666,1000,1.17370892018779,1173.70892018779
568,"Male",52,18,"South",3,2022,54,0,19507,74.3002741975535,1000,1.17370892018779,1173.70892018779
570,"Male",51,13,"West",3,2022,53,0,23693,29.2227357071839,1000,1.17370892018779,1173.70892018779
571,"Female",31,3,"South",3,2022,33,0,14205,50.3267879467046,1000,1.17370892018779,1173.70892018779
572,"Female",61,16,"South",3,2022,63,1,74790,61.143627140083,1000,1.17370892018779,1173.70892018779
573,"Female",32,1,"South",3,2022,34,0,14118,63.4437924592607,1000,1.17370892018779,1173.70892018779
574,"Female",57,2,"West",3,2022,59,1,43047,70.6025708395901,1000,1.17370892018779,1173.70892018779
575,"Female",53,9,"East",3,2022,55,1,77476,58.7596211615648,1000,1.17370892018779,1173.70892018779
576,"Female",25,0,"West",3,2022,27,1,17206,73.8217114776235,1000,1.17370892018779,1173.70892018779
577,"Male",28,18,"South",3,2022,30,1,74545,71.1877297047009,1000,1.17370892018779,1173.70892018779
579,"Male",39,13,"West",3,2022,41,1,158581,74.8141210118551,1000,1.17370892018779,1173.70892018779
580,"Male",25,11,"North",3,2022,27,1,43392,55.7337090931717,1000,1.17370892018779,1173.70892018779
581,"Female",20,16,"South",3,2022,22,1,176543,88.3478930721639,1000,1.17370892018779,1173.70892018779
582,"Male",53,15,"East",3,2022,55,1,92627,59.2307031812439,1000,1.17370892018779,1173.70892018779
583,"Female",19,10,"North",3,2022,21,1,104459,64.874253273834,1000,1.17370892018779,1173.70892018779
585,"Male",19,1,"East",3,2022,21,0,9669,61.5095606025492,1000,1.17370892018779,1173.70892018779
586,"Male",51,4,"South",3,2022,53,1,63920,44.1718342795724,1000,1.17370892018779,1173.70892018779
588,"Female",63,0,"South",3,2022,65,0,13101,43.6305359555068,1000,1.17370892018779,1173.70892018779
589,"Female",23,7,"South",3,2022,25,1,29930,68.1561429466988,1000,1.17370892018779,1173.70892018779
590,"Male",37,17,"West",3,2022,39,1,58192,64.9392181777091,1000,1.17370892018779,1173.70892018779
591,"Female",21,17,"West",3,2022,23,0,12987,60.9326258159558,1000,1.17370892018779,1173.70892018779
592,"Male",33,15,"East",3,2022,35,1,52337,46.3573988757957,1000,1.17370892018779,1173.70892018779
593,"Female",41,15,"North",3,2022,43,0,23924,54.6305150672619,1000,1.17370892018779,1173.70892018779
596,"Male",57,0,"South",3,2022,59,1,29864,32.7611047697708,1000,1.17370892018779,1173.70892018779
597,"Male",58,6,"South",3,2022,60,0,4706,39.9251568415999,1000,1.17370892018779,1173.70892018779
598,"Male",63,7,"North",3,2022,65,1,65549,29.463140802637,1000,1.17370892018779,1173.70892018779
599,"Female",60,11,"North",3,2022,62,1,89839,51.9345010174582,1000,1.17370892018779,1173.70892018779
600,"Male",39,12,"West",3,2022,41,1,32935,50.7510585711193,1000,1.17370892018779,1173.70892018779
601,"Male",27,5,"South",3,2022,29,0,11221,80.5109459687487,1000,1.17370892018779,1173.70892018779
602,"Male",62,5,"North",3,2022,64,0,24893,25.333631308005,1000,1.17370892018779,1173.70892018779
603,"Male",45,1,"West",3,2022,47,1,49114,52.6908545203901,1000,1.17370892018779,1173.70892018779
606,"Female",49,12,"East",3,2022,51,1,75241,21.2171328459039,1000,1.17370892018779,1173.70892018779
607,"Male",38,18,"North",3,2022,40,1,53183,52.3988159262789,1000,1.17370892018779,1173.70892018779
608,"Female",46,1,"South",3,2022,48,1,58137,28.1928090967226,1000,1.17370892018779,1173.70892018779
609,"Female",51,6,"East",3,2022,53,0,16233,54.7102924690878,1000,1.17370892018779,1173.70892018779
610,"Male",47,7,"South",3,2022,49,1,39144,53.2868413987242,1000,1.17370892018779,1173.70892018779
612,"Female",64,2,"West",3,2022,66,1,20255,66.5595932056868,1000,1.17370892018779,1173.70892018779
613,"Male",38,6,"North",3,2022,40,1,48557,41.3032148954087,1000,1.17370892018779,1173.70892018779
614,"Male",56,2,"South",3,2022,58,0,28650,51.0033050989964,1000,1.17370892018779,1173.70892018779
615,"Female",54,7,"North",3,2022,56,1,39145,24.175854774068,1000,1.17370892018779,1173.70892018779
616,"Male",25,3,"North",3,2022,27,0,11087,56.1005025148736,1000,1.17370892018779,1173.70892018779
617,"Male",51,16,"North",3,2022,53,1,75852,58.3692155106244,1000,1.17370892018779,1173.70892018779
618,"Male",64,6,"North",3,2022,66,1,57602,50.9838612384226,1000,1.17370892018779,1173.70892018779
619,"Female",25,7,"East",3,2022,27,0,32892,75.1897748649509,1000,1.17370892018779,1173.70892018779
620,"Female",45,16,"East",3,2022,47,1,75905,52.3244385152602,1000,1.17370892018779,1173.70892018779
621,"Male",36,1,"West",3,2022,38,1,90814,61.2125624955867,1000,1.17370892018779,1173.70892018779
623,"Male",42,0,"North",3,2022,44,1,53995,92.9739239517656,1000,1.17370892018779,1173.70892018779
624,"Female",59,4,"South",3,2022,61,0,27301,56.0655041184546,1000,1.17370892018779,1173.70892018779
625,"Female",35,6,"North",3,2022,37,0,31191,81.4199407090151,1000,1.17370892018779,1173.70892018779
626,"Female",18,2,"North",3,2022,20,1,31728,71.1482600512534,1000,1.17370892018779,1173.70892018779
628,"Female",41,9,"East",3,2022,43,1,41529,58.3307120516606,1000,1.17370892018779,1173.70892018779
629,"Female",58,7,"South",3,2022,60,1,30932,32.0485118488514,1000,1.17370892018779,1173.70892018779
630,"Male",52,2,"West",3,2022,54,1,17560,74.7328988425938,1000,1.17370892018779,1173.70892018779
631,"Male",51,17,"East",3,2022,53,1,72391,50.8528237898199,1000,1.17370892018779,1173.70892018779
632,"Male",56,6,"North",3,2022,58,1,64266,39.7770998642311,1000,1.17370892018779,1173.70892018779
635,"Female",37,3,"East",3,2022,39,0,22771,55.1535397769773,1000,1.17370892018779,1173.70892018779
636,"Male",62,6,"West",3,2022,64,1,44967,41.7327184171274,1000,1.17370892018779,1173.70892018779
637,"Male",50,15,"East",3,2022,52,1,68759,65.9474711461825,1000,1.17370892018779,1173.70892018779
638,"Female",45,7,"North",3,2022,47,1,42120,59.9169168787188,1000,1.17370892018779,1173.70892018779
639,"Female",40,13,"South",3,2022,42,1,43494,78.5630929858101,1000,1.17370892018779,1173.70892018779
640,"Female",27,12,"East",3,2022,29,1,21050,77.2081725721356,1000,1.17370892018779,1173.70892018779
641,"Male",35,8,"East",3,2022,37,0,15165,49.8125578329381,1000,1.17370892018779,1173.70892018779
642,"Male",30,9,"West",3,2022,32,1,31855,53.6463158072504,1000,1.17370892018779,1173.70892018779
643,"Male",32,1,"North",3,2022,34,1,22786,83.1452894284764,1000,1.17370892018779,1173.70892018779
647,"Female",57,10,"North",3,2022,59,1,52928,78.9941412253308,1000,1.17370892018779,1173.70892018779
648,"Male",37,7,"East",3,2022,39,1,25393,70.1448348707564,1000,1.17370892018779,1173.70892018779
649,"Male",40,3,"North",3,2022,42,1,27475,60.0176329040993,1000,1.17370892018779,1173.70892018779
650,"Male",61,11,"West",3,2022,63,1,30742,53.024656443263,1000,1.17370892018779,1173.70892018779
651,"Female",62,18,"West",3,2022,64,1,61328,43.8405065166098,1000,1.17370892018779,1173.70892018779
653,"Male",33,2,"West",3,2022,35,0,28992,50.8757136741625,1000,1.17370892018779,1173.70892018779
654,"Female",27,9,"East",3,2022,29,1,23560,59.0466140951916,1000,1.17370892018779,1173.70892018779
655,"Female",22,14,"North",3,2022,24,1,167341,60.1165457925076,1000,1.17370892018779,1173.70892018779
657,"Male",34,19,"West",3,2022,36,1,107578,47.3909359707535,1000,1.17370892018779,1173.70892018779
658,"Male",43,14,"South",3,2022,45,1,26470,55.7494719167677,1000,1.17370892018779,1173.70892018779
659,"Female",23,20,"East",3,2022,25,1,60145,60.7242737849591,1000,1.17370892018779,1173.70892018779
660,"Female",44,14,"North",3,2022,46,0,20801,68.6156340733321,1000,1.17370892018779,1173.70892018779
661,"Male",27,14,"South",3,2022,29,1,75265,74.0394412111092,1000,1.17370892018779,1173.70892018779
663,"Male",40,19,"East",3,2022,42,1,83419,100,1000,1.17370892018779,1173.70892018779
664,"Female",46,5,"North",3,2022,48,1,67677,59.2266933943389,1000,1.17370892018779,1173.70892018779
665,"Female",32,6,"South",3,2022,34,0,37436,68.0471535324101,1000,1.17370892018779,1173.70892018779
667,"Female",41,3,"South",3,2022,43,0,39978,71.6879901777524,1000,1.17370892018779,1173.70892018779
668,"Female",61,19,"East",3,2022,63,1,50093,72.0249259423803,1000,1.17370892018779,1173.70892018779
669,"Female",23,15,"South",3,2022,25,1,43418,62.8414872745055,1000,1.17370892018779,1173.70892018779
671,"Female",58,5,"North",3,2022,60,1,38761,37.2013889817957,1000,1.17370892018779,1173.70892018779
672,"Male",62,7,"East",3,2022,64,0,11629,42.6629206450476,1000,1.17370892018779,1173.70892018779
673,"Male",58,1,"East",3,2022,60,1,41289,45.0957104688614,1000,1.17370892018779,1173.70892018779
674,"Male",19,12,"East",3,2022,21,0,30019,57.4971308497938,1000,1.17370892018779,1173.70892018779
675,"Male",27,9,"South",3,2022,29,1,38392,91.8711855408366,1000,1.17370892018779,1173.70892018779
676,"Female",61,10,"East",3,2022,63,0,22344,57.2139204908061,1000,1.17370892018779,1173.70892018779
677,"Female",58,10,"North",3,2022,60,1,55787,58.566935851003,1000,1.17370892018779,1173.70892018779
678,"Female",65,2,"West",3,2022,67,0,26991,19.4774233126661,1000,1.17370892018779,1173.70892018779
680,"Male",28,6,"West",3,2022,30,1,10672,56.6547095325812,1000,1.17370892018779,1173.70892018779
681,"Male",46,19,"North",3,2022,48,1,41946,51.0458654629202,1000,1.17370892018779,1173.70892018779
683,"Male",23,10,"North",3,2022,25,1,58407,78.6489070971693,1000,1.17370892018779,1173.70892018779
684,"Female",42,20,"East",3,2022,44,1,70948,55.3745249669611,1000,1.17370892018779,1173.70892018779
685,"Male",46,1,"West",3,2022,48,1,42561,61.8380437666837,1000,1.17370892018779,1173.70892018779
686,"Male",40,12,"North",3,2022,42,1,40370,73.6973397710239,1000,1.17370892018779,1173.70892018779
687,"Male",63,10,"South",3,2022,65,1,49762,28.8408996317692,1000,1.17370892018779,1173.70892018779
688,"Female",57,3,"South",3,2022,59,0,12780,30.1345744507956,1000,1.17370892018779,1173.70892018779
689,"Male",18,9,"South",3,2022,20,1,59926,39.3009384333633,1000,1.17370892018779,1173.70892018779
691,"Male",61,11,"West",3,2022,63,0,26498,43.3224395675864,1000,1.17370892018779,1173.70892018779
693,"Male",26,2,"South",3,2022,28,1,74475,76.4492394723134,1000,1.17370892018779,1173.70892018779
694,"Female",51,7,"West",3,2022,53,1,81451,51.7193546795839,1000,1.17370892018779,1173.70892018779
695,"Female",47,3,"West",3,2022,49,0,21652,38.0651072396751,1000,1.17370892018779,1173.70892018779
696,"Female",21,15,"North",3,2022,23,1,71780,66.8525960063978,1000,1.17370892018779,1173.70892018779
698,"Male",54,20,"East",3,2022,56,0,47664,33.6104833828803,1000,1.17370892018779,1173.70892018779
699,"Male",24,18,"East",3,2022,26,0,98030,71.5110946308046,1000,1.17370892018779,1173.70892018779
700,"Female",42,0,"North",3,2022,44,0,11070,61.4976902347229,1000,1.17370892018779,1173.70892018779
701,"Male",46,7,"East",3,2022,48,1,72122,81.5801944041192,1000,1.17370892018779,1173.70892018779
702,"Male",54,1,"North",3,2022,56,1,40815,67.1308294037887,1000,1.17370892018779,1173.70892018779
703,"Male",65,16,"North",3,2022,67,0,19792,22.120116016443,1000,1.17370892018779,1173.70892018779
706,"Male",54,6,"South",3,2022,56,1,141014,58.8828981069726,1000,1.17370892018779,1173.70892018779
707,"Female",22,6,"East",3,2022,24,0,9957,92.9165914590346,1000,1.17370892018779,1173.70892018779
708,"Male",56,10,"West",3,2022,58,1,26982,27.32943617742,1000,1.17370892018779,1173.70892018779
709,"Female",32,6,"West",3,2022,34,1,52981,59.4471087771266,1000,1.17370892018779,1173.70892018779
711,"Male",33,7,"South",3,2022,35,0,7538,68.9128579852096,1000,1.17370892018779,1173.70892018779
712,"Female",47,6,"West",3,2022,49,1,62410,27.780918831912,1000,1.17370892018779,1173.70892018779
713,"Female",44,17,"South",3,2022,46,1,156333,42.4245031293498,1000,1.17370892018779,1173.70892018779
714,"Male",54,4,"West",3,2022,56,1,68930,23.5175506670005,1000,1.17370892018779,1173.70892018779
716,"Male",39,2,"East",3,2022,41,0,6963,34.5061442205835,1000,1.17370892018779,1173.70892018779
717,"Female",65,20,"North",3,2022,67,1,123006,46.9125839266964,1000,1.17370892018779,1173.70892018779
718,"Male",28,2,"East",3,2022,30,1,12079,71.5779357622459,1000,1.17370892018779,1173.70892018779
719,"Male",37,7,"East",3,2022,39,1,24580,89.3687369675831,1000,1.17370892018779,1173.70892018779
720,"Female",22,1,"West",3,2022,24,0,18568,68.0544979789205,1000,1.17370892018779,1173.70892018779
721,"Male",38,1,"East",3,2022,40,1,63413,57.3518226420349,1000,1.17370892018779,1173.70892018779
722,"Female",64,20,"East",3,2022,66,1,57440,60.4848224455956,1000,1.17370892018779,1173.70892018779
723,"Female",31,14,"East",3,2022,33,0,64819,90.8216938252661,1000,1.17370892018779,1173.70892018779
724,"Female",21,19,"North",3,2022,23,1,134198,48.7561941386794,1000,1.17370892018779,1173.70892018779
725,"Female",50,18,"North",3,2022,52,1,44259,26.510616464436,1000,1.17370892018779,1173.70892018779
726,"Male",53,13,"North",3,2022,55,1,41513,45.921019496321,1000,1.17370892018779,1173.70892018779
727,"Female",53,3,"North",3,2022,55,1,48315,40.7752776605793,1000,1.17370892018779,1173.70892018779
728,"Male",35,10,"South",3,2022,37,1,43120,43.7507909223699,1000,1.17370892018779,1173.70892018779
729,"Female",19,8,"West",3,2022,21,0,26154,95.7939411328332,1000,1.17370892018779,1173.70892018779
730,"Male",39,3,"North",3,2022,41,0,13891,46.6677343046993,1000,1.17370892018779,1173.70892018779
733,"Female",61,13,"North",3,2022,63,0,20399,26.2720009100176,1000,1.17370892018779,1173.70892018779
734,"Female",24,14,"North",3,2022,26,0,47046,60.7510393537568,1000,1.17370892018779,1173.70892018779
735,"Male",54,19,"West",3,2022,56,1,47016,50.6147717189506,1000,1.17370892018779,1173.70892018779
740,"Female",26,12,"South",3,2022,28,1,26233,91.3373317850533,1000,1.17370892018779,1173.70892018779
741,"Female",54,13,"South",3,2022,56,1,52991,53.8705282464735,1000,1.17370892018779,1173.70892018779
742,"Male",55,20,"East",3,2022,57,1,82111,43.0803308286341,1000,1.17370892018779,1173.70892018779
743,"Male",33,17,"South",3,2022,35,1,82684,69.1453693708499,1000,1.17370892018779,1173.70892018779
744,"Male",50,4,"West",3,2022,52,1,56546,61.8760971174066,1000,1.17370892018779,1173.70892018779
745,"Male",34,19,"East",3,2022,36,0,96002,59.8633167879301,1000,1.17370892018779,1173.70892018779
746,"Female",32,12,"East",3,2022,34,0,14416,44.828092240567,1000,1.17370892018779,1173.70892018779
747,"Female",37,6,"East",3,2022,39,0,10324,69.8700022763614,1000,1.17370892018779,1173.70892018779
748,"Female",25,12,"South",3,2022,27,1,44365,100,1000,1.17370892018779,1173.70892018779
751,"Female",56,18,"West",3,2022,58,1,42203,32.3333102149004,1000,1.17370892018779,1173.70892018779
752,"Female",58,2,"North",3,2022,60,1,54087,53.794353291065,1000,1.17370892018779,1173.70892018779
753,"Female",52,6,"North",3,2022,54,1,30195,31.2060011690001,1000,1.17370892018779,1173.70892018779
754,"Male",44,8,"North",3,2022,46,0,28047,50.832278836956,1000,1.17370892018779,1173.70892018779
755,"Female",30,15,"West",3,2022,32,1,52600,76.934658191273,1000,1.17370892018779,1173.70892018779
756,"Female",55,16,"South",3,2022,57,0,45470,65.0089613630171,1000,1.17370892018779,1173.70892018779
757,"Female",27,2,"South",3,2022,29,1,40606,59.9824688103822,1000,1.17370892018779,1173.70892018779
758,"Female",29,20,"North",3,2022,31,0,44244,81.0109926237486,1000,1.17370892018779,1173.70892018779
761,"Female",57,11,"North",3,2022,59,1,50463,25.8496088492443,1000,1.17370892018779,1173.70892018779
763,"Female",31,2,"South",3,2022,33,0,14890,32.6553497060683,1000,1.17370892018779,1173.70892018779
764,"Female",19,13,"South",3,2022,21,1,48880,63.3536920430776,1000,1.17370892018779,1173.70892018779
765,"Male",45,13,"West",3,2022,47,0,9697,52.0715523812368,1000,1.17370892018779,1173.70892018779
766,"Female",60,9,"North",3,2022,62,1,28935,49.3748482583319,1000,1.17370892018779,1173.70892018779
767,"Male",62,6,"West",3,2022,64,1,34874,81.659849499419,1000,1.17370892018779,1173.70892018779
768,"Male",47,17,"West",3,2022,49,1,58648,70.0289011919652,1000,1.17370892018779,1173.70892018779
769,"Female",39,13,"North",3,2022,41,1,51941,89.7983880859124,1000,1.17370892018779,1173.70892018779
770,"Male",19,0,"East",3,2022,21,1,18681,93.2469543240285,1000,1.17370892018779,1173.70892018779
771,"Male",58,12,"West",3,2022,60,1,60780,36.7173533825415,1000,1.17370892018779,1173.70892018779
772,"Female",53,0,"South",3,2022,55,1,26972,69.6172228006974,1000,1.17370892018779,1173.70892018779
773,"Female",47,9,"South",3,2022,49,0,22031,50.9073924852435,1000,1.17370892018779,1173.70892018779
774,"Female",63,20,"East",3,2022,65,1,137313,28.1061247116337,1000,1.17370892018779,1173.70892018779
775,"Female",29,2,"East",3,2022,31,1,21342,90.1633823391188,1000,1.17370892018779,1173.70892018779
778,"Male",37,16,"East",3,2022,39,0,27415,34.6854834480927,1000,1.17370892018779,1173.70892018779
779,"Male",63,17,"North",3,2022,65,1,226697,53.9039074302673,1000,1.17370892018779,1173.70892018779
780,"Female",46,10,"West",3,2022,48,0,51509,59.8986887619832,1000,1.17370892018779,1173.70892018779
781,"Male",19,4,"North",3,2022,21,0,11563,45.3776363279448,1000,1.17370892018779,1173.70892018779
782,"Male",23,9,"South",3,2022,25,1,48653,29.7878169690164,1000,1.17370892018779,1173.70892018779
783,"Male",46,19,"West",3,2022,48,1,163092,62.9061241722669,1000,1.17370892018779,1173.70892018779
784,"Male",24,12,"West",3,2022,26,0,39996,41.4657642804826,1000,1.17370892018779,1173.70892018779
785,"Male",44,12,"North",3,2022,46,1,65309,41.7377651631008,1000,1.17370892018779,1173.70892018779
786,"Female",59,9,"East",3,2022,61,1,140009,39.2685415606619,1000,1.17370892018779,1173.70892018779
787,"Male",59,8,"West",3,2022,61,1,27936,58.3738466036274,1000,1.17370892018779,1173.70892018779
788,"Female",58,6,"South",3,2022,60,1,46166,40.1430424059502,1000,1.17370892018779,1173.70892018779
789,"Male",65,2,"South",3,2022,67,0,10633,25.2909613182409,1000,1.17370892018779,1173.70892018779
790,"Female",22,1,"North",3,2022,24,1,17356,58.9898275230533,1000,1.17370892018779,1173.70892018779
791,"Male",54,3,"North",3,2022,56,1,31933,55.3218643492809,1000,1.17370892018779,1173.70892018779
792,"Female",50,4,"West",3,2022,52,1,44644,59.4368341814445,1000,1.17370892018779,1173.70892018779
793,"Male",24,2,"North",3,2022,26,0,3437,88.0626351607719,1000,1.17370892018779,1173.70892018779
794,"Male",43,9,"East",3,2022,45,0,31624,34.0201417577688,1000,1.17370892018779,1173.70892018779
795,"Male",58,0,"North",3,2022,60,1,22983,61.5583246182994,1000,1.17370892018779,1173.70892018779
796,"Male",63,16,"South",3,2022,65,1,74546,42.9753976897953,1000,1.17370892018779,1173.70892018779
797,"Male",37,1,"West",3,2022,39,0,14456,74.5040507686442,1000,1.17370892018779,1173.70892018779
798,"Female",47,2,"South",3,2022,49,0,20171,63.3415776890185,1000,1.17370892018779,1173.70892018779
799,"Male",23,6,"West",3,2022,25,1,43300,67.8480083320595,1000,1.17370892018779,1173.70892018779
800,"Female",29,15,"North",3,2022,31,0,29969,47.7562895727356,1000,1.17370892018779,1173.70892018779
801,"Male",55,20,"North",3,2022,57,1,65010,61.1466486546562,1000,1.17370892018779,1173.70892018779
802,"Female",62,10,"West",3,2022,64,1,60877,48.8047244400399,1000,1.17370892018779,1173.70892018779
803,"Male",45,16,"North",3,2022,47,1,68697,50.0327920958152,1000,1.17370892018779,1173.70892018779
806,"Female",26,19,"North",3,2022,28,0,28150,76.8851591028972,1000,1.17370892018779,1173.70892018779
808,"Female",34,13,"South",3,2022,36,1,61023,47.4088781038757,1000,1.17370892018779,1173.70892018779
809,"Female",20,19,"North",3,2022,22,1,56571,83.4332311109132,1000,1.17370892018779,1173.70892018779
810,"Female",37,7,"West",3,2022,39,1,69405,75.6099520824966,1000,1.17370892018779,1173.70892018779
811,"Male",51,0,"North",3,2022,53,0,15778,46.3917544480026,1000,1.17370892018779,1173.70892018779
812,"Male",46,17,"East",3,2022,48,1,73166,45.0181411948582,1000,1.17370892018779,1173.70892018779
813,"Male",38,7,"East",3,2022,40,1,59696,46.1119456918896,1000,1.17370892018779,1173.70892018779
814,"Female",40,14,"North",3,2022,42,1,42199,54.249096732733,1000,1.17370892018779,1173.70892018779
815,"Male",33,0,"West",3,2022,35,1,14199,71.1977820928286,1000,1.17370892018779,1173.70892018779
817,"Female",55,6,"North",3,2022,57,0,22151,38.6711386723968,1000,1.17370892018779,1173.70892018779
818,"Male",62,19,"South",3,2022,64,1,37189,47.6740479332038,1000,1.17370892018779,1173.70892018779
819,"Female",61,3,"West",3,2022,63,1,27305,29.1076548514297,1000,1.17370892018779,1173.70892018779
820,"Male",50,2,"West",3,2022,52,1,56088,82.931662448671,1000,1.17370892018779,1173.70892018779
821,"Female",39,11,"North",3,2022,41,1,82810,61.557466699183,1000,1.17370892018779,1173.70892018779
822,"Male",57,5,"South",3,2022,59,1,38651,37.2642721447139,1000,1.17370892018779,1173.70892018779
823,"Male",34,14,"North",3,2022,36,0,20947,63.0281430019778,1000,1.17370892018779,1173.70892018779
824,"Male",57,16,"South",3,2022,59,1,47889,32.6916470128622,1000,1.17370892018779,1173.70892018779
825,"Male",40,5,"West",3,2022,42,1,85365,60.1956922085997,1000,1.17370892018779,1173.70892018779
826,"Male",29,3,"West",3,2022,31,1,34856,89.9635259344658,1000,1.17370892018779,1173.70892018779
827,"Female",63,0,"South",3,2022,65,1,46055,62.0150211486305,1000,1.17370892018779,1173.70892018779
828,"Female",37,10,"East",3,2022,39,1,75195,58.801531384803,1000,1.17370892018779,1173.70892018779
829,"Male",58,5,"East",3,2022,60,0,16232,57.2274683757789,1000,1.17370892018779,1173.70892018779
830,"Male",48,12,"South",3,2022,50,0,90389,73.5834975607823,1000,1.17370892018779,1173.70892018779
831,"Female",51,6,"North",3,2022,53,0,8670,66.9692293244822,1000,1.17370892018779,1173.70892018779
832,"Male",46,6,"South",3,2022,48,1,48860,78.5563694603536,1000,1.17370892018779,1173.70892018779
833,"Male",36,4,"West",3,2022,38,1,53337,59.3917412375482,1000,1.17370892018779,1173.70892018779
834,"Male",31,13,"East",3,2022,33,1,96820,63.2768826931886,1000,1.17370892018779,1173.70892018779
835,"Male",45,13,"North",3,2022,47,1,38496,45.1598949561997,1000,1.17370892018779,1173.70892018779
837,"Male",34,11,"West",3,2022,36,0,92104,64.3003154219096,1000,1.17370892018779,1173.70892018779
838,"Female",34,9,"East",3,2022,36,1,9584,45.9661203485963,1000,1.17370892018779,1173.70892018779
839,"Male",39,13,"West",3,2022,41,1,111847,65.7702848800624,1000,1.17370892018779,1173.70892018779
840,"Female",57,3,"South",3,2022,59,1,29506,42.2897837779313,1000,1.17370892018779,1173.70892018779
843,"Female",42,5,"North",3,2022,44,1,97888,28.3981348581519,1000,1.17370892018779,1173.70892018779
845,"Female",24,6,"West",3,2022,26,0,18577,83.9008762005385,1000,1.17370892018779,1173.70892018779
847,"Male",61,18,"West",3,2022,63,0,17269,66.7541011749443,1000,1.17370892018779,1173.70892018779
848,"Male",34,19,"South",3,2022,36,1,24435,47.9347629648028,1000,1.17370892018779,1173.70892018779
849,"Male",38,13,"East",3,2022,40,1,76683,57.5724702106154,1000,1.17370892018779,1173.70892018779
850,"Female",38,17,"North",3,2022,40,1,38643,25.3575918912181,1000,1.17370892018779,1173.70892018779
851,"Male",30,7,"South",3,2022,32,1,56996,67.1624486700229,1000,1.17370892018779,1173.70892018779
852,"Male",18,19,"West",3,2022,20,1,130945,62.8318035892363,1000,1.17370892018779,1173.70892018779
853,"Male",29,20,"East",3,2022,31,1,70088,58.9382896820171,1000,1.17370892018779,1173.70892018779
854,"Male",42,16,"West",3,2022,44,0,16682,68.1217117277492,1000,1.17370892018779,1173.70892018779
855,"Male",58,10,"East",3,2022,60,1,34132,57.4670365238791,1000,1.17370892018779,1173.70892018779
856,"Female",29,0,"South",3,2022,31,1,67573,53.6962685884629,1000,1.17370892018779,1173.70892018779
857,"Female",44,17,"West",3,2022,46,1,76009,58.1294273013734,1000,1.17370892018779,1173.70892018779
858,"Female",62,6,"South",3,2022,64,0,22793,28.9694065279741,1000,1.17370892018779,1173.70892018779
859,"Female",56,7,"South",3,2022,58,1,20997,42.2729525965976,1000,1.17370892018779,1173.70892018779
860,"Female",20,7,"North",3,2022,22,1,198451,90.0678923100043,1000,1.17370892018779,1173.70892018779
861,"Female",58,17,"East",3,2022,60,1,110184,64.938829905749,1000,1.17370892018779,1173.70892018779
862,"Female",28,12,"East",3,2022,30,0,34643,65.4202332700101,1000,1.17370892018779,1173.70892018779
863,"Female",32,3,"West",3,2022,34,1,18687,68.0969327261464,1000,1.17370892018779,1173.70892018779
866,"Female",29,19,"West",3,2022,31,1,67299,77.8314382931333,1000,1.17370892018779,1173.70892018779
867,"Male",52,3,"East",3,2022,54,1,36407,69.3438261778063,1000,1.17370892018779,1173.70892018779
868,"Female",32,20,"North",3,2022,34,1,68788,20.5534957286867,1000,1.17370892018779,1173.70892018779
